freq,premier_pay,dealer,an,marque,modele,depot,prix_auto,pour_depot,km,creation_dossier,sexe,code_postal,ristourne,cheque_dealer,sommes_des_couts,terme,age,class
Par jour(s),70.53,133_dealer,2004.0,ford,explorer,300.0,2300.0,0.13043478260869565,0,,0.0,j0l,0.0,2115.0,2229.6666666666665,52,,1
Par jour(s),85.49,245_dealer,2008.0,chevrolet,cobalt,300.0,1995.0,0.15037593984962405,179836,,1.0,j7j,,,1933.7366666666667,35,,1
Par jour(s),109.38,97_dealer,2008.0,nissan,pathfinder,500.0,5995.0,0.08340283569641367,199700,2017-07-12,1.0,j0b,0.0,5794.75,6307.12,130,34.0,1
Par jour(s),117.9,70_dealer,2008.0,acura,a4,1500.0,8999.0,0.166685187243027,130000,2017-08-01,1.0,j1k,400.0,8408.85,8481.369999999999,156,63.0,1
Par jour(s),78.78,193_dealer,2006.0,honda,civic,1200.0,4995.0,0.24024024024024024,0,,0.0,j5k,0.0,4244.75,4542.0,130,,1
Par jour(s),60.5,81_dealer,2006.0,ford,focus,300.0,1600.0,0.1875,188348,2017-06-28,0.0,j3g,0.0,1380.0,1498.7366666666667,39,30.0,1
Par jour(s),77.07,109_dealer,2005.0,mazda,3gt,0.0,2495.0,0.0,208311,,1.0,h1g,0.0,2619.75,2842.0,78,,1
Par jour(s),64.93,22_dealer,2006.0,mazda,5,500.0,2995.0,0.1669449081803005,0,,1.0,j5m,0.0,0.0,2842.0,104,,1
Mensuelle,270.96,181_dealer,2004.0,chevrolet,cavalier,800.0,1985.0,0.40302267002518893,53639,2017-05-03,1.0,j6w,0.0,1284.25,1485.8666666666668,9,72.0,1
Par jour(s),111.77,18_dealer,2006.0,subaru,tribeca,700.0,6750.0,0.1037037037037037,0,,1.0,h1z,0.0,6847.4,6797.0,130,,1
Par jour(s),195.5,41_dealer,2007.0,pontiac,montana,500.0,2500.0,0.2,260000,2017-07-24,1.0,j3r,0.0,2125.0,2291.4533333333334,18,52.0,1
Par jour(s),70.13,17_dealer,2005.0,ford,escape,500.0,3190.0,0.15673981191222572,192000,2017-04-29,1.0,j4j,400.0,3309.4,3102.12,104,46.0,1
Par jour(s),76.87,139_dealer,2007.0,ford,escape,500.0,3444.0,0.14518002322880372,0,,1.0,j8a,0.0,3116.2,3291.0,104,,1
Par jour(s),136.13,109_dealer,2004.0,mazda,6,300.0,1995.0,0.15037593984962405,0,,1.0,j3y,0.0,1794.75,1814.6666666666667,20,,1
Par jour(s),89.32,120_dealer,2006.0,mazda,6,500.0,3995.0,0.1251564455569462,99500,,1.0,j8b,400.0,4154.65,4307.12,104,,1
Par jour(s),155.49,82_dealer,2005.0,ford,escape,525.0,2495.0,0.21042084168336672,0,2016-01-06,1.0,h2e,0.0,2094.75,2317.0,39,31.0,1
Par jour(s),211.25,0_dealer,2006.0,ford,f150,1300.0,6495.0,0.20015396458814472,200200,2017-04-25,0.0,j7n,0.0,5519.75,6111.32,65,26.0,1
Par jour(s),77.56,109_dealer,2003.0,honda,pilot,300.0,1993.0,0.15052684395383845,244000,,1.0,j5c,0.0,1792.65,1931.7366666666667,39,,1
Par jour(s),114.45,20_dealer,2006.0,nissan,350z,11500.0,15830.0,0.7264687302590019,0,,1.0,j7k,0.0,5121.5,5406.333333333333,104,,1
Par jour(s),118.38,232_dealer,2009.0,mitsubishi,lancer,1700.0,8900.0,0.19101123595505617,0,,0.0,j2c,0.0,0.0,7947.0,130,,1
Par jour(s),130.78,82_dealer,2008.0,volvo,c30,1950.0,9795.0,0.1990811638591118,117800,2017-04-27,1.0,j0r,300.0,8679.68,8962.646666666666,156,38.0,1
Par jour(s),54.24,20_dealer,2005.0,dodge,magnum,2000.0,3830.0,0.5221932114882507,0,2015-06-26,1.0,j0j,0.0,2021.5,2006.3333333333333,104,57.0,1
Par jour(s),146.14,81_dealer,2009.0,dodge,journey,1000.0,4995.0,0.2002002002002002,0,2016-01-04,1.0,j4t,0.0,4244.75,4742.0,78,45.0,1
Par jour(s),105.56,0_dealer,2011.0,bmw,328i,4000.0,11250.0,0.35555555555555557,157240,2017-05-26,1.0,j3y,0.0,7812.5,8517.98,208,22.0,1
Par jour(s),123.4,133_dealer,2006.0,jeep,grandcherokee,1600.0,8000.0,0.2,0,,1.0,j0t,0.0,0.0,7130.333333333333,104,,1
Par jour(s),99.0,133_dealer,2006.0,chrysler,300,1900.0,7000.0,0.2714285714285714,0,2016-02-01,1.0,h1b,0.0,5450.0,5847.0,130,27.0,1
Par jour(s),231.12,73_dealer,2008.0,bmw,xi,2000.0,7995.0,0.2501563477173233,0,2016-01-18,0.0,h7k,0.0,8233.2,6742.0,65,,1
Par jour(s),89.84,70_dealer,2008.0,chrysler,300touring,1000.0,6000.0,0.16666666666666666,142000,2017-06-09,1.0,j4j,400.0,5759.9,5877.25,156,58.0,1
Par jour(s),109.2,0_dealer,2002.0,toyota,echo,300.0,1495.0,0.20066889632107024,205000,,1.0,j0k,0.0,1269.75,1383.7366666666667,20,,1
Par jour(s),93.32,160_dealer,2004.0,pontiac,aztek,1000.0,2995.0,0.333889816360601,209000,2017-07-28,0.0,j2n,0.0,2144.75,2351.5833333333335,39,45.0,1
Par jour(s),235.1,191_dealer,2008.0,ford,f150,1200.0,7450.0,0.1610738255033557,227000,2017-04-13,1.0,h4x,0.0,6622.5,7286.623333333333,65,38.0,1
Par jour(s),99.94,133_dealer,2005.0,lincoln,ls,500.0,4876.0,0.10254306808859721,0,,1.0,g5y,0.0,4819.8,5123.0,104,,1
Par jour(s),256.44,254_dealer,2006.0,dodge,ram1500,4000.0,11500.0,0.34782608695652173,120000,2016-04-25,0.0,j4k,0.0,8075.0,8867.98,78,33.0,1
Par jour(s),212.11,254_dealer,2008.0,nissan,titan,3000.0,9000.0,0.3333333333333333,101000,,1.0,j3a,0.0,6450.0,7137.74,78,,1
Par jour(s),156.75,82_dealer,1997.0,ford,f150,2800.0,5500.0,0.509090909090909,0,,1.0,j7j,0.0,3204.95,3047.0,39,,1
Par jour(s),135.83,109_dealer,2010.0,dodge,journey,999.0,3995.0,0.2500625782227785,184550,2017-05-24,0.0,,400.0,4154.65,4307.1,78,37.0,1
Par jour(s),98.17,206_dealer,2007.0,mitsubishi,outlander,1500.0,6955.0,0.21567217828900073,117913,2017-07-07,1.0,j0p,400.0,6262.65,6397.37,156,30.0,1
Par jour(s),74.0,0_dealer,2001.0,honda,accord,300.0,995.0,0.3015075376884422,0,,1.0,j7c,0.0,744.75,797.6666666666666,18,,1
Par jour(s),170.69,248_dealer,2008.0,huyndai,sonata,1700.0,6995.0,0.24303073624017155,0,2016-01-14,1.0,j4k,0.0,5644.75,6042.0,78,66.0,1
Par jour(s),195.7,109_dealer,2007.0,nissan,altima,500.0,3495.0,0.1430615164520744,0,,0.0,h1e,0.0,3629.65,3342.0,39,,1
Par jour(s),176.36,2_dealer,2001.0,jeep,tj,300.0,2300.0,0.13043478260869565,238000,2017-05-09,1.0,j6t,0.0,2115.0,2265.403333333333,20,23.0,1
Par jour(s),73.05,235_dealer,2008.0,mitsubishi,lancer,600.0,2699.0,0.2223045572434235,168000,2017-06-29,1.0,j2c,0.0,2233.95,2524.15,78,31.0,1
Par jour(s),99.65,160_dealer,2009.0,ford,escape,7000.0,,,139000,2017-05-25,1.0,j2g,400.0,6409.9,6529.34,156,42.0,1
Par jour(s),207.96,163_dealer,2009.0,chevrolet,traverse,1500.0,7395.0,0.2028397565922921,161800,,,j7y,0.0,6264.75,6904.036666666667,78,,1
Par jour(s),125.83,20_dealer,2004.0,nissan,350z,2000.0,9700.0,0.20618556701030927,0,2015-03-18,0.0,j3v,0.0,10185.0,8276.333333333332,104,43.0,1
Par jour(s),213.06,73_dealer,2007.0,acura,a4,500.0,6000.0,0.08333333333333333,0,,0.0,j7v,0.0,6374.88,6247.0,65,,1
Par jour(s),64.22,245_dealer,2007.0,mazda,5,1200.0,3500.0,0.34285714285714286,122000,,1.0,j7c,0.0,2475.0,2803.29,104,,1
Par jour(s),61.43,109_dealer,2007.0,nissan,versa,1000.0,2095.0,0.477326968973747,0,,0.0,j4p,0.0,1199.75,1302.0,39,,1
Par jour(s),148.48,60_dealer,2006.0,acura,crv,900.0,3495.0,0.2575107296137339,239000,,1.0,j7e,0.0,2769.75,3059.22,39,,1
Par jour(s),195.72,256_dealer,2005.0,ford,f150,2500.0,6500.0,0.38461538461538464,197000,2017-05-02,0.0,h1e,0.0,4325.0,5072.61,52,53.0,1
Par jour(s),106.65,160_dealer,2005.0,jeep,grandcherokee,2000.0,8950.0,0.22346368715083798,0,,1.0,j1m,0.0,0.0,7697.0,156,,1
Par jour(s),129.78,40_dealer,2006.0,volkswagen,jetta,500.0,2700.0,0.18518518518518517,0,,0.0,h7w,0.0,2335.0,2393.0,39,,1
Par jour(s),102.79,99_dealer,2006.0,dodge,durango,1200.0,6200.0,0.1935483870967742,0,,0.0,j3y,0.0,6622.5,5593.0,104,55.0,1
Par jour(s),182.97,20_dealer,2008.0,mercedes,c350,4000.0,13930.0,0.2871500358937545,0,2015-06-12,1.0,j3l,0.0,12195.91,10506.333333333334,104,44.0,1
Par jour(s),76.21,133_dealer,2006.0,pontiac,torrent,500.0,3500.0,0.14285714285714285,0,,1.0,j5m,0.0,3634.9,3347.0,104,,1
Par jour(s),71.76,181_dealer,2007.0,mazda,5,800.0,3985.0,0.20075282308657466,0,,1.0,h4g,0.0,3844.15,3932.0,130,,1
Par jour(s),78.27,142_dealer,2007.0,pontiac,torrent,500.0,2895.0,0.17271157167530224,202864,,1.0,j5z,0.0,2539.75,2807.12,78,,1
Par jour(s),69.62,226_dealer,2007.0,mazda,5,500.0,3495.0,0.1430615164520744,120350,,0.0,j0l,400.0,3629650.0,3807.12,130,,1
Par jour(s),189.59,248_dealer,2008.0,chevrolet,aveo,1000.0,4695.0,0.21299254526091588,0,2016-05-26,0.0,h2l,300.0,3929.75,4442.0,52,53.0,1
Par jour(s),106.85,40_dealer,2006.0,ford,f150,1000.0,6000.0,0.16666666666666666,280000,,1.0,j0l,0.0,5300.0,6010.583333333333,104,,1
Par jour(s),114.53,71_dealer,2003.0,suzuki,aerio,500.0,1900.0,0.2631578947368421,171000,2017-04-12,0.0,h7r,0.0,1495.0,1565.12,20,48.0,1
Par jour(s),186.5,81_dealer,2009.0,subaru,forester,1500.0,3500.0,0.42857142857142855,254700,2017-05-17,1.0,j2x,0.0,2175.0,2421.7033333333334,20,41.0,1
Par jour(s),148.34,174_dealer,2003.0,dodge,ram1500,800.0,2300.0,0.34782608695652173,214000,,1.0,h1m,0.0,1615.0,1831.5333333333333,20,,1
Par jour(s),67.17,206_dealer,2005.0,mazda,3,500.0,2990.0,0.16722408026755853,174271,2017-04-05,0.0,j6s,300.0,2984.43,2902.12,104,23.0,1
Par jour(s),94.74,43_dealer,2004.0,dodge,durango,500.0,4450.0,0.11235955056179775,0,,1.0,h1h,0.0,4172.5,4697.0,104,,1
Par jour(s),197.65,70_dealer,2008.0,jeep,patriot,1400.0,6995.0,0.20014295925661185,98000,2017-08-08,1.0,h3k,400.0,6404.65,6524.34,78,23.0,1
Par jour(s),78.5,210_dealer,2007.0,pontiac,g5,988.0,4488.0,0.22014260249554368,0,2016-06-01,0.0,j1h,0.0,3724.4,4247.0,130,52.0,1
Par jour(s),72.72,220_dealer,2010.0,ford,crownvictoria,500.0,3800.0,0.13157894736842105,171565,2017-06-29,0.0,j6w,400.0,0.0,4112.12,130,34.0,1
Par jour(s),106.05,99_dealer,2002.0,suzuki,xl7,260.0,2799.0,0.09289031797070382,0,,1.0,j4l,0.0,0.0,2732.0,52,,1
Par jour(s),102.87,160_dealer,2004.0,dodge,srt4,1600.0,7995.0,0.20012507817385866,0,2016-05-25,1.0,j2s,0.0,6194.75,7142.0,156,26.0,1
Par jour(s),85.83,109_dealer,2006.0,subaru,legacy,1200.0,5895.0,0.2035623409669211,0,2015-07-13,1.0,j5m,0.0,4989.75,5425.333333333333,130,54.0,1
Par jour(s),87.76,160_dealer,2008.0,honda,civic,500.0,4995.0,0.1001001001001001,0,,1.0,j2s,0.0,5144.75,5242.0,130,,1
Par jour(s),138.06,189_dealer,2005.0,huyndai,sonata,1000.0,3500.0,0.2857142857142857,0,2015-07-24,0.0,j3l,0.0,2675.0,2830.3333333333335,52,45.0,1
Par jour(s),117.06,99_dealer,2005.0,kia,spectra,0.0,2999.0,0.0,0,,1.0,j4j,0.0,0.0,3175.3333333333335,52,,1
Par jour(s),85.37,181_dealer,2008.0,kia,rondo,800.0,4900.0,0.16326530612244897,128000,,0.0,h1e,400.0,4804.9,4951.2,130,,1
Par jour(s),113.39,142_dealer,2005.0,bmw,x3,1600.0,7995.0,0.20012507817385866,0,,0.0,h1p,0.0,6794.75,7142.0,156,,1
Par jour(s),80.27,20_dealer,2008.0,mazda,3,1200.0,5930.0,0.20236087689713322,0,,0.0,,0.0,0.0,5306.333333333333,104,,1
Par jour(s),65.5,239_dealer,2008.0,mazda,tribute,1500.0,4300.0,0.3488372093023256,164144,,1.0,h1b,0.0,3015.0,3342.37,130,,1
Par jour(s),89.77,142_dealer,2002.0,ford,explorer,300.0,2300.0,0.13043478260869565,0,,1.0,j5m,0.0,2115.0,2219.6666666666665,39,,1
Par jour(s),85.05,160_dealer,2009.0,chevrolet,cobalt,,,,0,,1.0,j2j,0.0,5144.75,5242.0,130,,1
Par jour(s),63.7,109_dealer,2005.0,suzuki,xl7,500.0,2995.0,0.1669449081803005,0,,1.0,j0l,0.0,3104.65,2842.0,104,,1
Par jour(s),99.98,109_dealer,2002.0,toyota,corolla,300.0,999.0,0.3003003003003003,0,,0.0,j3y,0.0,748.95,799.0,13,,1
Par jour(s),171.83,142_dealer,2008.0,dodge,caliber,500.0,4995.0,0.1001001001001001,0,,1.0,j6a,0.0,4744.75,5242.0,78,,1
Par jour(s),205.64,97_dealer,2005.0,chevrolet,equinox,500.0,4995.0,0.1001001001001001,140000,2017-05-31,0.0,h4e,0.0,4744.75,5307.12,52,34.0,1
Mensuelle,358.63,246_dealer,2008.0,mini,hardtop,1000.0,5450.0,0.1834862385321101,159234,2017-08-04,1.0,h4h,0.0,4722.5,5327.25,36,68.0,1
Par jour(s),201.9,97_dealer,2005.0,jeep,laredo,500.0,5500.0,0.09090909090909091,123000,2017-07-25,1.0,j0h,0.0,5275.0,5812.12,65,56.0,1
Par jour(s),124.8,36_dealer,2004.0,ford,f250,3000.0,6995.0,0.42887776983559683,0,2016-05-19,0.0,j7z,0.0,4344.75,4742.0,78,29.0,1
Par jour(s),63.6,120_dealer,2004.0,honda,odyssey,1000.0,3495.0,0.2861230329041488,0,,1.0,j5l,0.0,2869.75,2842.0,104,,1
Par jour(s),88.89,0_dealer,2007.0,gmc,canyon,2500.0,5995.0,0.4170141784820684,224000,2017-08-02,1.0,j8b,0.0,3794.75,4567.610000000001,104,44.0,1
Par jour(s),70.53,0_dealer,2009.0,chevrolet,cobalt,300.0,2300.0,0.13043478260869565,0,,1.0,j8g,0.0,2115.0,2229.6666666666665,52,,1
Par jour(s),178.22,17_dealer,2006.0,ford,f250,2000.0,6000.0,0.3333333333333333,140000,2017-08-10,1.0,g0s,400.0,4759.9,5007.49,65,35.0,1
Par jour(s),85.23,20_dealer,2008.0,ford,f150,1700.0,6700.0,0.2537313432835821,0,,1.0,,0.0,0.0,5576.333333333333,104,,1
Par jour(s),830.0,19_dealer,2008.0,honda,civic,500.0,5500.0,0.09090909090909091,0,,1.0,j7z,0.0,5275.0,5247.0,78,,1
Par jour(s),86.47,38_dealer,2007.0,jeep,liberty,500.0,4800.0,0.10416666666666667,141325,,1.0,j4p,400.0,4999.9,5112.12,130,,1
Mensuelle,371.28,181_dealer,2009.0,pontiac,wave,800.0,4985.0,0.160481444332999,21300,2017-04-26,1.0,h1t,400.0,4894.15,5036.2,30,69.0,1
Par jour(s),78.0,256_dealer,2007.0,toyota,yaris,1400.0,4900.0,0.2857142857142857,180000,2017-05-08,1.0,j3b,0.0,3745.0,4262.673333333334,130,29.0,1
Par jour(s),63.7,120_dealer,2007.0,chevrolet,cobalt,,,,0,,1.0,j5z,0.0,3369.75,3342.0,130,,1
Par jour(s),73.82,20_dealer,2004.0,dodge,ram1500,1700.0,5930.0,0.2866779089376054,0,2015-01-31,0.0,j4g,0.0,4526.5,4806.333333333333,104,41.0,1
Par jour(s),222.71,160_dealer,2008.0,mazda,5,750.0,5995.0,0.12510425354462051,0,,0.0,j0b,0.0,5944.75,5992.0,52,,1
Par jour(s),212.14,232_dealer,2010.0,ford,fusion,1500.0,8900.0,0.16853932584269662,0,,1.0,g6t,0.0,0.0,8130.333333333333,78,,1
Par jour(s),311.23,184_dealer,2004.0,kia,sorento,500.0,3995.0,0.1251564455569462,0,,1.0,j0s,0.0,3924.7,4242.0,30,,1
Par jour(s),81.86,133_dealer,2008.0,mazda,3,,5000.0,,0,,1.0,j1h,0.0,5450.0,5747.0,156,,1
Mensuelle,325.02,226_dealer,2005.0,dodge,durango,1000.0,4400.0,0.22727272727272727,143500,2017-06-13,1.0,j0l,0.0,3620.0,4277.25,30,36.0,1
Par jour(s),62.98,239_dealer,2003.0,honda,civic,700.0,2350.0,0.2978723404255319,0,,1.0,h1b,0.0,1767.5,1881.6666666666667,52,,1
Par jour(s),268.1,220_dealer,2006.0,acura,s4,4000.0,10995.0,0.36380172805820826,0,2016-05-06,1.0,j6a,500.0,8044.75,7742.0,65,,1
Par jour(s),69.53,142_dealer,2006.0,mazda,6gt,500.0,2950.0,0.1694915254237288,152000,,0.0,j7m,0.0,2597.5,2862.12,104,,1
Par jour(s),70.94,58_dealer,2007.0,mazda,3,500.0,3600.0,0.1388888888888889,1552000,2017-08-10,0.0,j2g,400.0,3739.9,3912.12,130,23.0,1
Par jour(s),157.56,176_dealer,2007.0,mazda,3,1300.0,2880.0,0.4513888888888889,160000,,0.0,h7n,,,1975.6533333333332,20,38.0,1
Par jour(s),173.7,181_dealer,2005.0,buick,allure,800.0,3985.0,0.20075282308657466,0,2016-03-30,1.0,j4j,0.0,3384.25,3932.0,52,39.0,1
Par jour(s),176.36,176_dealer,2003.0,volkswagen,passat,300.0,2300.0,0.13043478260869565,200000,2017-04-07,1.0,j7y,0.0,2115.0,2265.403333333333,20,22.0,1
Par jour(s),78.57,109_dealer,2008.0,huyndai,accent,500.0,2000.0,0.25,160001,2017-07-20,0.0,g3b,0.0,1600.0,1758.12,35,32.0,1
Par jour(s),163.9,99_dealer,2003.0,ford,nan,0.0,4500.0,0.0,0,,0.0,,0.0,0.0,5076.333333333333,52,,1
Par jour(s),176.36,133_dealer,2000.0,jeep,grandcherokee,300.0,2300.0,0.13043478260869565,0,,0.0,h1h,0.0,2115.0,2226.3333333333335,20,,1
Par jour(s),69.1,120_dealer,2008.0,chevrolet,cobalt,500.0,4000.0,0.125,0,,0.0,j5z,0.0,4159.9,4247.0,156,,1
Par jour(s),108.33,60_dealer,2006.0,infiniti,m35,1400.0,6995.0,0.20014295925661185,201000,2017-05-31,1.0,j2h,0.0,5944.75,6524.34,130,45.0,1
Par jour(s),197.51,81_dealer,2005.0,mini,cooper,3000.0,6995.0,0.42887776983559683,178000,2017-06-02,0.0,j6a,400.0,4804.65,5132.74,52,63.0,1
Par jour(s),92.0,99_dealer,2007.0,nissan,murano,0.0,4999.0,0.0,0,2015-09-17,1.0,j4k,0.0,6398.7,5575.333333333333,104,49.0,1
Par jour(s),157.91,59_dealer,2006.0,infiniti,m35x,2995.0,5995.0,0.49958298582151794,0,,1.0,h1r,0.0,3299.75,3347.0,52,,1
Par jour(s),117.0,241_dealer,2000.0,honda,civic,1100.0,3295.0,0.3338391502276176,220000,2017-05-02,1.0,j0k,0.0,2359.75,2685.27,39,20.0,1
Par jour(s),192.0,133_dealer,2009.0,dodge,charger,800.0,5500.0,0.14545454545454545,188246,2017-06-01,1.0,g0c,400.0,5434.9,5551.2,65,40.0,1
Par jour(s),79.91,196_dealer,2002.0,acura,a4,2000.0,3995.0,0.5006257822277848,0,,1.0,h4j,0.0,0.0,2342.0,78,,1
Par jour(s),103.83,69_dealer,2005.0,bmw,325xi,1378.0,6690.0,0.20597907324364723,115632,2017-05-05,1.0,h1p,0.0,5646.5,6238.48,130,23.0,1
Par jour(s),146.66,239_dealer,2005.0,acura,a4,2000.0,4750.0,0.42105263157894735,0,,,h9r,0.0,2987.5,3097.0,52,,1
Par jour(s),251.01,129_dealer,2007.0,nissan,murano,1500.0,6995.0,0.21443888491779842,0,,0.0,j4l,0.0,5844.75,6192.0,52,,1
Par jour(s),194.33,206_dealer,2009.0,pontiac,g5,500.0,5995.0,0.08340283569641367,91900,,1.0,j6s,400.0,6254.65,6307.12,78,,1
Par jour(s),67.0,81_dealer,2009.0,mitsubishi,lancer,1000.0,4250.0,0.23529411764705882,169151,2017-07-25,0.0,j3b,400.0,3922.4,4127.25,156,27.0,1
Par jour(s),130.23,147_dealer,2006.0,chevrolet,colorado,500.0,3000.0,0.16666666666666666,0,2015-08-06,1.0,j0l,0.0,4013.95,4375.333333333334,52,57.0,1
Par jour(s),172.92,181_dealer,2008.0,mercedes,ml350,1000.0,5785.0,0.17286084701815038,0,2016-03-31,1.0,h1a,300.0,5374.25,5532.0,78,57.0,1
Mensuelle,350.29,181_dealer,2006.0,nissan,sentra,800.0,3495.0,0.22889842632331903,106300,2017-05-08,1.0,h1w,400.0,3329.65,3146.2,18,76.0,1
Par jour(s),59.66,81_dealer,2003.0,honda,civic,300.0,1595.0,0.18808777429467086,205885,2017-05-03,1.0,j3l,0.0,1374.75,1487.07,39,28.0,1
Par jour(s),180.89,71_dealer,2005.0,dodge,durango,1000.0,4995.0,0.2002002002002002,164000,2017-05-23,1.0,j6a,400.0,4179.65,4872.3,52,49.0,1
Par jour(s),135.37,38_dealer,2013.0,huyndai,elantra,1980.0,9880.0,0.20040485829959515,90817,2017-03-31,1.0,h2m,1000.0,9543.75,9238.223333333333,156,54.0,1
Par jour(s),92.25,99_dealer,2006.0,cadillac,cts,1500.0,6000.0,0.25,0,,1.0,j4k,0.0,5850.0,5093.0,104,,1
Par jour(s),139.94,142_dealer,2005.0,honda,accord,1600.0,4450.0,0.3595505617977528,208187,,0.0,j7h,0.0,3072.5,3805.39,65,,1
Par jour(s),60.93,8_dealer,2007.0,huyndai,accent,580.0,2888.0,0.20083102493074792,0,,0.0,j0c,0.0,0.0,2638.3333333333335,104,,1
Par jour(s),194.47,6_dealer,2005.0,acura,tl,2100.0,8000.0,0.2625,0,,0.0,j0k,0.0,0.0,6647.0,78,,1
Par jour(s),76.0,163_dealer,2001.0,honda,civic,500.0,2100.0,0.23809523809523808,182000,2017-07-07,0.0,j0r,0.0,1705.0,1871.4533333333331,39,31.0,1
Par jour(s),74.92,141_dealer,2009.0,chevrolet,hhr,950.0,4750.0,0.2,0,,0.0,j0h,0.0,4497.4,4547.0,156,,1
Mensuelle,605.28,35_dealer,2007.0,acura,a4,2575.0,10300.0,0.25,0,2016-06-10,1.0,j4v,400.0,8640.0,8472.0,30,57.0,1
Par jour(s),87.12,109_dealer,2004.0,honda,civic,300.0,2300.0,0.13043478260869565,0,,1.0,h7n,0.0,2115.0,2193.0,39,,1
Mensuelle,257.17,99_dealer,2002.0,acura,tl,500.0,4000.0,0.125,0,2015-08-17,1.0,j4j,0.0,4389.85,4076.3333333333335,30,71.0,1
Par jour(s),78.84,81_dealer,2008.0,mazda,3,1500.0,2995.0,0.5008347245409015,126958,,1.0,j6j,,,1916.7033333333331,39,28.0,1
Par jour(s),194.77,20_dealer,2006.0,mercedes,cls,6000.0,17830.0,0.33651149747616377,0,2015-04-02,1.0,j4j,0.0,12721.5,12406.333333333334,104,31.0,1
Par jour(s),72.07,133_dealer,2006.0,ford,escape,0.0,3000.0,0.0,205458,,1.0,h2l,0.0,3150.0,3300.6666666666665,78,,1
Par jour(s),84.99,185_dealer,2007.0,pontiac,g6,500.0,2300.0,0.21739130434782608,0,,1.0,j3b,0.0,1915.0,2029.6666666666667,39,,1
Par jour(s),81.04,119_dealer,2009.0,kia,rondo,995.0,4995.0,0.1991991991991992,0,,1.0,g5v,0.0,4249.75,4747.0,130,,1
Par jour(s),128.43,1_dealer,2006.0,mazda,3,1000.0,2200.0,0.45454545454545453,0,,0.0,j4t,0.0,1310.0,1416.3333333333333,20,,1
Par jour(s),127.72,190_dealer,2006.0,mazda,6,1700.0,3500.0,0.4857142857142857,0,,0.0,h1j,0.0,1975.0,2147.0,39,,1
Par jour(s),194.41,204_dealer,2006.0,mazda,6,500.0,5999.0,0.08334722453742291,135900,,1.0,j9p,0.0,5798.95,6311.12,78,,1
Par jour(s),139.26,0_dealer,2005.0,kia,sorento,500.0,1950.0,0.2564102564102564,0,,1.0,h1l,0.0,0.0,1643.0,18,,1
Par jour(s),79.05,245_dealer,2006.0,honda,civic,500.0,4000.0,0.125,187000,2017-05-10,1.0,h2j,0.0,3700.0,4312.12,130,43.0,1
Par jour(s),116.42,36_dealer,2004.0,jeep,liberty,800.0,3395.0,0.23564064801178203,0,2015-06-17,1.0,j0k,0.0,2764.65,3971.3333333333335,104,34.0,1
Par jour(s),84.06,109_dealer,2005.0,infiniti,g35,0.0,0.0,,126000,2017-07-26,1.0,j0j,0.0,4159.9,4312.12,104,42.0,1
Par jour(s),83.91,205_dealer,,,nan,0.0,0.0,,0,,1.0,j1a,0.0,4737.4,5235.0,156,,1
Par jour(s),65.67,120_dealer,2007.0,chevrolet,cobalt,500.0,2995.0,0.1669449081803005,0,,1.0,j6a,0.0,2844.75,2842.0,104,,1
Par jour(s),182.66,200_dealer,2006.0,acura,tl,500.0,4500.0,0.1111111111111111,187000,2017-04-21,1.0,h1g,0.0,0.0,4758.12,39,49.0,1
Par jour(s),189.68,11_dealer,2006.0,bmw,325xi,2000.0,7400.0,0.2702702702702703,0,2016-05-04,0.0,j2x,0.0,5770.0,5993.0,78,42.0,1
Par jour(s),165.86,133_dealer,2008.0,honda,civic,500.0,5000.0,0.1,0,,0.0,h8y,0.0,5209.9,5247.0,78,,1
Par jour(s),68.95,109_dealer,2007.0,pontiac,wave,600.0,1995.0,0.3007518796992481,0,,1.0,j4l,0.0,1494.75,1594.6666666666667,39,,1
Par jour(s),168.75,196_dealer,2009.0,mitsubishi,lancer,700.0,4695.0,0.14909478168264112,0,,0.0,h7n,0.0,4689.65,4742.0,65,,1
Par jour(s),174.54,85_dealer,2007.0,pontiac,g5gt,500.0,4750.0,0.10526315789473684,76000,,0.0,j0l,0.0,4487.5,5062.12,65,,1
Par jour(s),138.48,181_dealer,2005.0,mazda,6,1035.0,4985.0,0.20762286860581744,0,,1.0,h1b,0.0,0.0,4697.0,78,,1
Par jour(s),180.15,247_dealer,2009.0,huyndai,tucson,1000.0,6000.0,0.16666666666666666,127900,2017-07-20,1.0,j4w,400.0,5759.9,860.25,78,38.0,1
Par jour(s),70.28,109_dealer,2007.0,huyndai,accent,300.0,2400.0,0.125,0,,1.0,j0n,0.0,2220.0,2293.0,52,,1
Par jour(s),80.0,93_dealer,2006.0,chrysler,300,500.0,4995.0,0.1001001001001001,0,,1.0,g4w,0.0,4744.75,5242.0,156,,1
Par jour(s),145.73,81_dealer,2007.0,honda,fit,400.0,1995.0,0.20050125313283207,240000,2017-05-24,0.0,h7g,0.0,1694.75,1846.7666666666667,20,23.0,1
Par jour(s),75.16,181_dealer,2006.0,dodge,caravan,600.0,3980.0,0.1507537688442211,0,,1.0,j8a,0.0,4038.9,4137.0,130,,1
Par jour(s),115.74,99_dealer,2007.0,subaru,impreza,1000.0,4500.0,0.2222222222222222,0,,1.0,j4h,0.0,0.0,4889.18,52,,1
Par jour(s),154.21,97_dealer,2006.0,dodge,ram,500.0,3500.0,0.14285714285714285,212000,,1.0,h1n,0.0,3175.0,3812.12,52,,1
